timestamp,mean
2025-06-22 05:20:00,1.8376673
2025-06-22 05:25:00,1.8663992
2025-06-22 05:30:00,1.8374164
2025-06-22 05:35:00,1.8570484
2025-06-22 05:40:00,1.8594838
2025-06-22 05:45:00,1.8949163
2025-06-22 05:50:00,1.844963
2025-06-22 05:55:00,1.8730447
2025-06-22 06:00:00,1.896865
2025-06-22 06:05:00,1.9202176
2025-06-22 06:10:00,1.9080609
2025-06-22 06:15:00,1.8924477
2025-06-22 06:20:00,1.9127223
2025-06-22 06:25:00,1.8847224
2025-06-22 06:30:00,1.9030555
2025-06-22 06:35:00,1.8951179
2025-06-22 06:40:00,1.9101208
2025-06-22 06:45:00,1.8423774
2025-06-22 06:50:00,1.9037297
2025-06-22 06:55:00,1.8918431
2025-06-22 07:00:00,1.9330366
2025-06-22 07:05:00,1.977779
2025-06-22 07:10:00,1.9536066
2025-06-22 07:15:00,1.9347205
2025-06-22 07:20:00,1.9426107
2025-06-22 07:25:00,1.9258068
2025-06-22 07:30:00,1.94062
2025-06-22 07:35:00,1.924101
2025-06-22 07:40:00,1.9074984
2025-06-22 07:45:00,1.955701
2025-06-22 07:50:00,1.8959789
2025-06-22 07:55:00,1.9358693
2025-06-22 08:00:00,1.9588921
2025-06-22 08:05:00,1.9236006
2025-06-22 08:10:00,1.9524131
2025-06-22 08:15:00,1.9471903
2025-06-22 08:20:00,1.9262811
2025-06-22 08:25:00,1.920129
2025-06-22 08:30:00,1.9582471
2025-06-22 08:35:00,1.9401098
2025-06-22 08:40:00,1.9257749
2025-06-22 08:45:00,1.930436
2025-06-22 08:50:00,1.9238381
2025-06-22 08:55:00,1.9439493
2025-06-22 09:00:00,1.9430026
2025-06-22 09:05:00,1.9444109
2025-06-22 09:10:00,1.9655762
2025-06-22 09:15:00,1.9591814
2025-06-22 09:20:00,1.937552
2025-06-22 09:25:00,1.9152366
2025-06-22 09:30:00,1.9481798
2025-06-22 09:35:00,1.9479035
2025-06-22 09:40:00,1.9344109
2025-06-22 09:45:00,1.9275252
2025-06-22 09:50:00,1.9137539
2025-06-22 09:55:00,1.9565219
2025-06-22 10:00:00,1.9436721
2025-06-22 10:05:00,1.9449639
2025-06-22 10:10:00,1.9141988
2025-06-22 10:15:00,1.9629833
2025-06-22 10:20:00,1.9241666
2025-06-22 10:25:00,1.9164962
2025-06-22 10:30:00,1.9646108
2025-06-22 10:35:00,1.930114
2025-06-22 10:40:00,1.9152064
2025-06-22 10:45:00,1.9198089
2025-06-22 10:50:00,1.9386113
2025-06-22 10:55:00,1.9589046
2025-06-22 11:00:00,1.8962393
2025-06-22 11:05:00,1.9165182
2025-06-22 11:10:00,1.9207383
2025-06-22 11:15:00,1.8898244
2025-06-22 11:20:00,1.8585774
2025-06-22 11:25:00,1.8923336
2025-06-22 11:30:00,1.8943324
2025-06-22 11:35:00,1.877262
2025-06-22 11:40:00,1.8010943
2025-06-22 11:45:00,1.779429
2025-06-22 11:50:00,1.7564908
2025-06-22 11:55:00,1.7602993
2025-06-22 12:00:00,1.8471626
2025-06-22 12:05:00,1.8691534
2025-06-22 12:10:00,1.8271326
2025-06-22 12:15:00,1.8224348
2025-06-22 12:20:00,1.8517314
2025-06-22 12:25:00,1.8650739
2025-06-22 12:30:00,1.8239721
2025-06-22 12:35:00,1.8466451
2025-06-22 12:40:00,1.7964536
2025-06-22 12:45:00,1.7541202
2025-06-22 12:50:00,1.7674924
2025-06-22 12:55:00,1.7575153
2025-06-22 13:00:00,1.8130937
2025-06-22 13:05:00,1.7708663
2025-06-22 13:10:00,1.7706314
2025-06-22 13:15:00,1.7598828
2025-06-22 13:20:00,1.7801142
2025-06-22 13:25:00,1.7972687
2025-06-22 13:30:00,1.7502548
2025-06-22 13:35:00,1.7507848
2025-06-22 13:40:00,1.754461
2025-06-22 13:45:00,1.7645212
2025-06-22 13:50:00,1.746531
2025-06-22 13:55:00,1.7088175
2025-06-22 14:00:00,1.7582477
2025-06-22 14:05:00,1.736892
2025-06-22 14:10:00,1.6703055
2025-06-22 14:15:00,1.7526171
2025-06-22 14:20:00,1.7483662
2025-06-22 14:25:00,1.7383269
2025-06-22 14:30:00,1.7463306
2025-06-22 14:35:00,1.7288767
2025-06-22 14:40:00,1.7100078
2025-06-22 14:45:00,1.7365862
2025-06-22 14:50:00,1.6949503
2025-06-22 14:55:00,1.6485759
2025-06-22 15:00:00,1.616345
2025-06-22 15:05:00,1.6622503
2025-06-22 15:10:00,1.6397233
2025-06-22 15:15:00,1.6992146
2025-06-22 15:20:00,1.6341252
2025-06-22 15:25:00,1.6744215
2025-06-22 15:30:00,1.6392612
2025-06-22 15:35:00,1.6495105
2025-06-22 15:40:00,1.663669
2025-06-22 15:45:00,1.6681026
2025-06-22 15:50:00,1.6542448
2025-06-22 15:55:00,1.6476796
2025-06-22 16:00:00,1.5693322
2025-06-22 16:05:00,1.5143948
2025-06-22 16:10:00,1.5952439
2025-06-22 16:15:00,1.5596024
2025-06-22 16:20:00,1.5747174
2025-06-22 16:25:00,1.5477949
2025-06-22 16:30:00,1.5278996
2025-06-22 16:35:00,1.5586542
2025-06-22 16:40:00,1.5072004
2025-06-22 16:45:00,1.5116493
2025-06-22 16:50:00,1.5520506
2025-06-22 16:55:00,1.5343568
2025-06-22 17:00:00,1.5030907
2025-06-22 17:05:00,1.5120596
2025-06-22 17:10:00,1.5007257
2025-06-22 17:15:00,1.5447568
2025-06-22 17:20:00,1.4829441
2025-06-22 17:25:00,1.5233598
2025-06-22 17:30:00,1.5126723
2025-06-22 17:35:00,1.501524
2025-06-22 17:40:00,1.5150521
2025-06-22 17:45:00,1.4632938
2025-06-22 17:50:00,1.5140532
2025-06-22 17:55:00,1.4778153
2025-06-22 18:00:00,1.4282639
2025-06-22 18:05:00,1.4007647
2025-06-22 18:10:00,1.4391868
2025-06-22 18:15:00,1.3979273
2025-06-22 18:20:00,1.4220805
2025-06-22 18:25:00,1.4104266
2025-06-22 18:30:00,1.4267486
2025-06-22 18:35:00,1.3934287
2025-06-22 18:40:00,1.4278848
2025-06-22 18:45:00,1.4382617
2025-06-22 18:50:00,1.388952
2025-06-22 18:55:00,1.4343969
2025-06-22 19:00:00,1.3716673
2025-06-22 19:05:00,1.4056051
2025-06-22 19:10:00,1.4249334
2025-06-22 19:15:00,1.3968581
2025-06-22 19:20:00,1.3857509
2025-06-22 19:25:00,1.4074867
2025-06-22 19:30:00,1.3995526
2025-06-22 19:35:00,1.4147767
2025-06-22 19:40:00,1.4550115
2025-06-22 19:45:00,1.3957587
2025-06-22 19:50:00,1.4401594
2025-06-22 19:55:00,1.4227089
2025-06-22 20:00:00,1.39367
2025-06-22 20:05:00,1.4397969
2025-06-22 20:10:00,1.4060017
2025-06-22 20:15:00,1.4349065
2025-06-22 20:20:00,1.4267044
2025-06-22 20:25:00,1.4120681
2025-06-22 20:30:00,1.4527591
2025-06-22 20:35:00,1.427831
2025-06-22 20:40:00,1.5004396
2025-06-22 20:45:00,1.4439553
2025-06-22 20:50:00,1.3984079
2025-06-22 20:55:00,1.4591004
2025-06-22 21:00:00,1.4110761
2025-06-22 21:05:00,1.4660193
2025-06-22 21:10:00,1.3996453
2025-06-22 21:15:00,1.4428055
2025-06-22 21:20:00,1.3809242
2025-06-22 21:25:00,1.4389229
2025-06-22 21:30:00,1.41501
2025-06-22 21:35:00,1.4204217
2025-06-22 21:40:00,1.4565407
2025-06-22 21:45:00,1.4482065
2025-06-22 21:50:00,1.4443433
2025-06-22 21:55:00,1.4315543
2025-06-22 22:00:00,1.4196236
2025-06-22 22:05:00,1.4520179
2025-06-22 22:10:00,1.4401854
2025-06-22 22:15:00,1.5360588
2025-06-22 22:20:00,1.437149
2025-06-22 22:25:00,1.4397428
2025-06-22 22:30:00,1.3946493
2025-06-22 22:35:00,1.4184941
2025-06-22 22:40:00,1.4270198
2025-06-22 22:45:00,1.4440684
2025-06-22 22:50:00,1.4686754
2025-06-22 22:55:00,1.4865842
2025-06-22 23:00:00,1.4073104
2025-06-22 23:05:00,1.4456364
2025-06-22 23:10:00,1.5146723
2025-06-22 23:15:00,1.417161
2025-06-22 23:20:00,1.4983767
2025-06-22 23:25:00,1.4909923
2025-06-22 23:30:00,1.4955082
2025-06-22 23:35:00,1.4671773
2025-06-22 23:40:00,1.4670655
2025-06-22 23:45:00,1.4436564
2025-06-22 23:50:00,1.4593381
2025-06-22 23:55:00,1.52411
2025-06-23 00:00:00,1.553245
2025-06-23 00:05:00,1.5935844
2025-06-23 00:10:00,1.6405762
2025-06-23 00:15:00,1.5723244
2025-06-23 00:20:00,1.5791205
2025-06-23 00:25:00,1.5575669
2025-06-23 00:30:00,1.5704927
2025-06-23 00:35:00,1.5915042
2025-06-23 00:40:00,1.6375288
2025-06-23 00:45:00,1.6157628
2025-06-23 00:50:00,1.6021386
2025-06-23 00:55:00,1.6489822
2025-06-23 01:00:00,1.5266422
2025-06-23 01:05:00,1.5926588
2025-06-23 01:10:00,1.5711756
2025-06-23 01:15:00,1.6245395
2025-06-23 01:20:00,1.5772583
2025-06-23 01:25:00,1.6214882
2025-06-23 01:30:00,1.5945052
2025-06-23 01:35:00,1.619074
2025-06-23 01:40:00,1.6081707
2025-06-23 01:45:00,1.6275944
2025-06-23 01:50:00,1.6053973
2025-06-23 01:55:00,1.6216469
2025-06-23 02:00:00,1.6651633
2025-06-23 02:05:00,1.7155445
2025-06-23 02:10:00,1.7137755
2025-06-23 02:15:00,1.7183108
2025-06-23 02:20:00,1.7179506
2025-06-23 02:25:00,1.7196803
2025-06-23 02:30:00,1.6692652
2025-06-23 02:35:00,1.6841563
2025-06-23 02:40:00,1.745892
2025-06-23 02:45:00,1.7336351
2025-06-23 02:50:00,1.7358274
2025-06-23 02:55:00,1.7011641
2025-06-23 03:00:00,1.7987509
2025-06-23 03:05:00,1.7261074
2025-06-23 03:10:00,1.7003307
2025-06-23 03:15:00,1.713837
2025-06-23 03:20:00,1.7198966
2025-06-23 03:25:00,1.6936233
2025-06-23 03:30:00,1.7349141
2025-06-23 03:35:00,1.7108496
2025-06-23 03:40:00,1.7203201
2025-06-23 03:45:00,1.8017668
2025-06-23 03:50:00,1.7325073
2025-06-23 03:55:00,1.758951
2025-06-23 04:00:00,1.8065205
2025-06-23 04:05:00,1.8157465
2025-06-23 04:10:00,1.8081014
2025-06-23 04:15:00,1.808572
2025-06-23 04:20:00,1.7943016
2025-06-23 04:25:00,1.7879692
2025-06-23 04:30:00,1.7860872
2025-06-23 04:35:00,1.8086296
2025-06-23 04:40:00,1.7992176
2025-06-23 04:45:00,1.7666404
2025-06-23 04:50:00,1.7855446
2025-06-23 04:55:00,1.8219123
2025-06-23 05:00:00,1.8382841
2025-06-23 05:05:00,1.8629177
2025-06-23 05:10:00,1.8379478
2025-06-23 05:15:00,1.8604828
2025-06-23 05:20:00,1.8620288
2025-06-23 05:25:00,1.8486449
2025-06-23 05:30:00,1.8574609
2025-06-23 05:35:00,1.8248243
2025-06-23 05:40:00,1.8376625
2025-06-23 05:45:00,1.851302
2025-06-23 05:50:00,1.8572285
2025-06-23 05:55:00,1.8816129
2025-06-23 06:00:00,1.8988067
2025-06-23 06:05:00,1.9069928
2025-06-23 06:10:00,1.9247208
2025-06-23 06:15:00,1.8957114
2025-06-23 06:20:00,1.8924528
2025-06-23 06:25:00,1.9351048
2025-06-23 06:30:00,1.9074396
2025-06-23 06:35:00,1.9224067
2025-06-23 06:40:00,1.908618
2025-06-23 06:45:00,1.9178779
2025-06-23 06:50:00,1.9006577
2025-06-23 06:55:00,1.9224732
2025-06-23 07:00:00,1.957245
2025-06-23 07:05:00,1.9575903
2025-06-23 07:10:00,1.951357
2025-06-23 07:15:00,1.9560461
2025-06-23 07:20:00,1.9588414
2025-06-23 07:25:00,1.957872
2025-06-23 07:30:00,1.9519174
2025-06-23 07:35:00,1.9480493
2025-06-23 07:40:00,1.928719
2025-06-23 07:45:00,1.9491942
2025-06-23 07:50:00,1.9507681
2025-06-23 07:55:00,1.938032
2025-06-23 08:00:00,1.9674588
2025-06-23 08:05:00,1.9557998
2025-06-23 08:10:00,1.9702511
2025-06-23 08:15:00,1.9429374
2025-06-23 08:20:00,1.9641782
2025-06-23 08:25:00,1.9410694
2025-06-23 08:30:00,1.9592458
2025-06-23 08:35:00,1.9443253
2025-06-23 08:40:00,1.9308177
2025-06-23 08:45:00,1.935407
2025-06-23 08:50:00,1.9423978
2025-06-23 08:55:00,1.9408569
2025-06-23 09:00:00,1.9726005
2025-06-23 09:05:00,1.9562657
2025-06-23 09:10:00,1.9498901
2025-06-23 09:15:00,1.9292612
2025-06-23 09:20:00,1.9677616
2025-06-23 09:25:00,1.9420475
2025-06-23 09:30:00,1.9632751
2025-06-23 09:35:00,1.9363401
2025-06-23 09:40:00,1.935597
2025-06-23 09:45:00,1.9235023
2025-06-23 09:50:00,1.945212
2025-06-23 09:55:00,1.9642873
2025-06-23 10:00:00,1.966012
2025-06-23 10:05:00,1.9564363
2025-06-23 10:10:00,1.9200122
2025-06-23 10:15:00,1.9703746
2025-06-23 10:20:00,1.9421803
2025-06-23 10:25:00,1.9701753
2025-06-23 10:30:00,1.9411489
2025-06-23 10:35:00,1.9362929
2025-06-23 10:40:00,1.949853
2025-06-23 10:45:00,1.9391117
2025-06-23 10:50:00,1.9211006
2025-06-23 10:55:00,1.9631523
2025-06-23 11:00:00,1.9335495
2025-06-23 11:05:00,1.9294887
2025-06-23 11:10:00,1.905923
2025-06-23 11:15:00,1.9338367
2025-06-23 11:20:00,1.8881817
2025-06-23 11:25:00,1.9081081
2025-06-23 11:30:00,1.9263736
2025-06-23 11:35:00,1.9089836
2025-06-23 11:40:00,1.8425189
2025-06-23 11:45:00,1.8125727
2025-06-23 11:50:00,1.8179702
2025-06-23 11:55:00,1.8354641
2025-06-23 12:00:00,1.8734584
2025-06-23 12:05:00,1.9084591
2025-06-23 12:10:00,1.8773687
2025-06-23 12:15:00,1.8864697
2025-06-23 12:20:00,1.8508974
2025-06-23 12:25:00,1.8807191
2025-06-23 12:30:00,1.8441662
2025-06-23 12:35:00,1.8655491
2025-06-23 12:40:00,1.8239068
2025-06-23 12:45:00,1.8002865
2025-06-23 12:50:00,1.7465286
2025-06-23 12:55:00,1.8126806
2025-06-23 13:00:00,1.7996707
2025-06-23 13:05:00,1.7773666
2025-06-23 13:10:00,1.772936
2025-06-23 13:15:00,1.7084874
2025-06-23 13:20:00,1.7660278
2025-06-23 13:25:00,1.8241264
2025-06-23 13:30:00,1.7787728
2025-06-23 13:35:00,1.785849
2025-06-23 13:40:00,1.7662883
2025-06-23 13:45:00,1.772683
2025-06-23 13:50:00,1.7768246
2025-06-23 13:55:00,1.7645514
2025-06-23 14:00:00,1.7668797
2025-06-23 14:05:00,1.7687875
2025-06-23 14:10:00,1.7058641
2025-06-23 14:15:00,1.7387619
2025-06-23 14:20:00,1.75832
2025-06-23 14:25:00,1.7533178
2025-06-23 14:30:00,1.7071685
2025-06-23 14:35:00,1.6938429
2025-06-23 14:40:00,1.7073644
2025-06-23 14:45:00,1.7437607
2025-06-23 14:50:00,1.699283
2025-06-23 14:55:00,1.7444242
2025-06-23 15:00:00,1.6397204
2025-06-23 15:05:00,1.6379781
2025-06-23 15:10:00,1.6429975
2025-06-23 15:15:00,1.6400807
2025-06-23 15:20:00,1.6385051
2025-06-23 15:25:00,1.6473389
2025-06-23 15:30:00,1.6339203
2025-06-23 15:35:00,1.6483063
2025-06-23 15:40:00,1.6344951
2025-06-23 15:45:00,1.6540177
2025-06-23 15:50:00,1.6606193
2025-06-23 15:55:00,1.6372507
2025-06-23 16:00:00,1.5976766
2025-06-23 16:05:00,1.5647504
2025-06-23 16:10:00,1.5421623
2025-06-23 16:15:00,1.5689589
2025-06-23 16:20:00,1.5734787
2025-06-23 16:25:00,1.5815704
2025-06-23 16:30:00,1.5561435
2025-06-23 16:35:00,1.5235152
2025-06-23 16:40:00,1.5780756
2025-06-23 16:45:00,1.539594
2025-06-23 16:50:00,1.5221422
2025-06-23 16:55:00,1.5382996
2025-06-23 17:00:00,1.5060695
2025-06-23 17:05:00,1.5437697
2025-06-23 17:10:00,1.4819863
2025-06-23 17:15:00,1.5017875
2025-06-23 17:20:00,1.5347271
2025-06-23 17:25:00,1.4970132
2025-06-23 17:30:00,1.5472593
2025-06-23 17:35:00,1.5215474
2025-06-23 17:40:00,1.525119
2025-06-23 17:45:00,1.5436933
2025-06-23 17:50:00,1.492174
2025-06-23 17:55:00,1.5151868
2025-06-23 18:00:00,1.3991653
2025-06-23 18:05:00,1.4097277
2025-06-23 18:10:00,1.4624386
2025-06-23 18:15:00,1.4615141
2025-06-23 18:20:00,1.401562
2025-06-23 18:25:00,1.4226037
2025-06-23 18:30:00,1.4666654
2025-06-23 18:35:00,1.4377035
2025-06-23 18:40:00,1.4987882
2025-06-23 18:45:00,1.4376439
2025-06-23 18:50:00,1.4168742
2025-06-23 18:55:00,1.4450339
2025-06-23 19:00:00,1.4334564
2025-06-23 19:05:00,1.4259949
2025-06-23 19:10:00,1.435912
2025-06-23 19:15:00,1.4386836
2025-06-23 19:20:00,1.422219
2025-06-23 19:25:00,1.4245931
2025-06-23 19:30:00,1.3926948
2025-06-23 19:35:00,1.3813514
2025-06-23 19:40:00,1.4025056
2025-06-23 19:45:00,1.4279671
2025-06-23 19:50:00,1.4218354
2025-06-23 19:55:00,1.4248812
2025-06-23 20:00:00,1.4227887
2025-06-23 20:05:00,1.4247907
2025-06-23 20:10:00,1.4216162
2025-06-23 20:15:00,1.407924
2025-06-23 20:20:00,1.420346
2025-06-23 20:25:00,1.4320022
2025-06-23 20:30:00,1.4281627
2025-06-23 20:35:00,1.4064349
2025-06-23 20:40:00,1.4250323
2025-06-23 20:45:00,1.4332856
2025-06-23 20:50:00,1.4383186
2025-06-23 20:55:00,1.4345671
2025-06-23 21:00:00,1.448238
2025-06-23 21:05:00,1.443159
2025-06-23 21:10:00,1.437307
2025-06-23 21:15:00,1.4087901
2025-06-23 21:20:00,1.4488293
2025-06-23 21:25:00,1.4453343
2025-06-23 21:30:00,1.4162848
2025-06-23 21:35:00,1.4368659
2025-06-23 21:40:00,1.432993
2025-06-23 21:45:00,1.413943
2025-06-23 21:50:00,1.4476101
2025-06-23 21:55:00,1.4211813
2025-06-23 22:00:00,1.4412819
2025-06-23 22:05:00,1.4251001
2025-06-23 22:10:00,1.4324381
2025-06-23 22:15:00,1.4262767
2025-06-23 22:20:00,1.4232997
2025-06-23 22:25:00,1.4389211
2025-06-23 22:30:00,1.4314543
2025-06-23 22:35:00,1.4268183
2025-06-23 22:40:00,1.4469573
2025-06-23 22:45:00,1.4277767
2025-06-23 22:50:00,1.4597051
2025-06-23 22:55:00,1.413347
2025-06-23 23:00:00,1.4707742
2025-06-23 23:05:00,1.4684552
2025-06-23 23:10:00,1.4444177
2025-06-23 23:15:00,1.464521
2025-06-23 23:20:00,1.442978
2025-06-23 23:25:00,1.4798431
2025-06-23 23:30:00,1.4176953
2025-06-23 23:35:00,1.452365
2025-06-23 23:40:00,1.4503663
2025-06-23 23:45:00,1.4671036
2025-06-23 23:50:00,1.5081377
2025-06-23 23:55:00,1.396049
2025-06-24 00:00:00,1.5427542
2025-06-24 00:05:00,1.5482218
2025-06-24 00:10:00,1.5626607
2025-06-24 00:15:00,1.564233
2025-06-24 00:20:00,1.635164
2025-06-24 00:25:00,1.5637153
2025-06-24 00:30:00,1.6271654
2025-06-24 00:35:00,1.6029127
2025-06-24 00:40:00,1.5499178
2025-06-24 00:45:00,1.5661095
2025-06-24 00:50:00,1.5686296
2025-06-24 00:55:00,1.5516654
2025-06-24 01:00:00,1.5811954
2025-06-24 01:05:00,1.5839024
2025-06-24 01:10:00,1.5676057
2025-06-24 01:15:00,1.6389488
2025-06-24 01:20:00,1.5595328
2025-06-24 01:25:00,1.6451316
2025-06-24 01:30:00,1.5844717
2025-06-24 01:35:00,1.6481814
2025-06-24 01:40:00,1.6363176
2025-06-24 01:45:00,1.6734318
2025-06-24 01:50:00,1.62135
2025-06-24 01:55:00,1.6547216
2025-06-24 02:00:00,1.678576
2025-06-24 02:05:00,1.6936101
2025-06-24 02:10:00,1.677082
2025-06-24 02:15:00,1.7014139
2025-06-24 02:20:00,1.7188617
2025-06-24 02:25:00,1.7068892
2025-06-24 02:30:00,1.7035794
2025-06-24 02:35:00,1.6924415
2025-06-24 02:40:00,1.6872066
2025-06-24 02:45:00,1.7107973
2025-06-24 02:50:00,1.7040592
2025-06-24 02:55:00,1.7459204
2025-06-24 03:00:00,1.6894444
2025-06-24 03:05:00,1.750225
2025-06-24 03:10:00,1.7678137
2025-06-24 03:15:00,1.7369238
2025-06-24 03:20:00,1.7796566
2025-06-24 03:25:00,1.7283435
2025-06-24 03:30:00,1.7414964
2025-06-24 03:35:00,1.776417
2025-06-24 03:40:00,1.7879397
2025-06-24 03:45:00,1.7400253
2025-06-24 03:50:00,1.8128077
2025-06-24 03:55:00,1.761683
2025-06-24 04:00:00,1.7766484
2025-06-24 04:05:00,1.763871
2025-06-24 04:10:00,1.7652227
2025-06-24 04:15:00,1.7912997
2025-06-24 04:20:00,1.7846742
2025-06-24 04:25:00,1.7960802
2025-06-24 04:30:00,1.8173137
2025-06-24 04:35:00,1.8243614
2025-06-24 04:40:00,1.8260332
2025-06-24 04:45:00,1.833317
2025-06-24 04:50:00,1.8231059
2025-06-24 04:55:00,1.8458623
2025-06-24 05:00:00,1.8456421
2025-06-24 05:05:00,1.8371298
2025-06-24 05:10:00,1.8340526
2025-06-24 05:15:00,1.8464055
2025-06-24 05:20:00,1.827823
2025-06-24 05:25:00,1.8239539
2025-06-24 05:30:00,1.8596951
2025-06-24 05:35:00,1.858325
2025-06-24 05:40:00,1.85137
2025-06-24 05:45:00,1.870271
2025-06-24 05:50:00,1.8372483
2025-06-24 05:55:00,1.8766854
2025-06-24 06:00:00,1.9423581
2025-06-24 06:05:00,1.910676
2025-06-24 06:10:00,1.9157451
2025-06-24 06:15:00,1.9052826
2025-06-24 06:20:00,1.9323236
2025-06-24 06:25:00,1.9118282
2025-06-24 06:30:00,1.9241872
2025-06-24 06:35:00,1.8964645
2025-06-24 06:40:00,1.9150165
2025-06-24 06:45:00,1.8896573
2025-06-24 06:50:00,1.9301465
2025-06-24 06:55:00,1.907523
2025-06-24 07:00:00,1.9883031
2025-06-24 07:05:00,1.9564571
2025-06-24 07:10:00,1.9532706
2025-06-24 07:15:00,1.9543873
2025-06-24 07:20:00,1.9657501
2025-06-24 07:25:00,1.9795258
2025-06-24 07:30:00,1.9344205
2025-06-24 07:35:00,1.9567115
2025-06-24 07:40:00,1.9244188
2025-06-24 07:45:00,1.9635608
2025-06-24 07:50:00,1.9160552
2025-06-24 07:55:00,1.9528537
2025-06-24 08:00:00,1.9544234
2025-06-24 08:05:00,1.9883004
2025-06-24 08:10:00,1.9264159
2025-06-24 08:15:00,1.9780293
2025-06-24 08:20:00,1.9595268
2025-06-24 08:25:00,1.9330477
2025-06-24 08:30:00,1.9719214
2025-06-24 08:35:00,1.9367553
2025-06-24 08:40:00,1.9099772
2025-06-24 08:45:00,1.945411
2025-06-24 08:50:00,1.9363395
2025-06-24 08:55:00,1.9582177
2025-06-24 09:00:00,1.9567678
2025-06-24 09:05:00,1.9679825
2025-06-24 09:10:00,1.9727696
2025-06-24 09:15:00,1.9227899
2025-06-24 09:20:00,1.9696335
2025-06-24 09:25:00,1.9480513
2025-06-24 09:30:00,1.9647946
2025-06-24 09:35:00,1.9707534
